Codigo,Descripcion,Costo,Precio2,,
822019,NAVAJA CURVA CABO MADERA  26325/103   <TRAMONTINA>,37.75,51,,
822020,MINI-SEGUETA       -TRAMONTINA-,10.9,14.5,,
822021,DESARMADOR CAST. 1/8X10- # 478515   -TRAMONTINA-,6.2,8.2,,
822022,DESARMADOR CAST. 1/8X8-  # 478514   -TRAMONTINA-,7.45,9.85,,
822023,DESARMADOR CAST. 1/8X6-  # 478613   -TRAMONTINA-,5,6.7,,
822024,DESARMADOR PHILLIPS 1/8X6-  # 41509/013  -TRAMONTINA-,13.75,18.25,,
822026,JGO. LLAVES EXAGONALES 8PCS. # 88081   -CHESCO-,16.53,21.85,,
822027,JGO. LLAVES ALLEN 7 PCS. # 98027   -CHESCO-,34.5,47.55,,
822028,JGO. DESTOR. AISLADO 1000V. 5 PZS.    «WERA»,356,470,,
822029,ALICATE ELECTRICISTA # 38007T 7 1/4-  -CRESCENT-,0,0,,
822033,TF0133  PISTOLA P/SILICONE C/CREMALLERA (AZUL),11.25,15.25,,
822034,M-394   PELACABLE COAXIAL UNIVERSAL,45,64.45,,
822035,JGO. LLAVES HEXAG. 9PZS MM LARGA # 98050 -CHESCO-,37.1,48.95,,
822036,JGO. LLAVES HEXAG. 13PZS LARGA # 98020 -CHESCO-,47.35,61.75,,
822037,JGO. LLAVE 88036 25 PZS. HEXAG. -CHESCO-,74.76,98.65,,
822038,CANGREJO CON FORRO    8  # 47788  STEEL GRIP,39.79,52.5,,
822039,CANGREJO CON FORRO  10  # 47789  STEEL GRIP,56.24,74.25,,
822040,HOJA DE SIERRA SPRINT 55810- 7 1/4- 48 DIENTES -IRWIN-,172.8,228.1,,
822042,CEPILLO DE ALAMBRE C/MANGO ALEMAN 4 FILAS X 11,7.9,10.45,,
822043,SIERRA ACERO PLATA SANDFLEX 1218,8.9,11.75,,
822044,ARCO PARA SIERRA # 47486   -CHESCO-,23,29.9,,
822045,DESARMADOR ELECT. AISLADO CTN ALEMAN,4.33,5.85,,
822048,JGO. LLAVES EXAGONALES 9 PCS. # 98095   -CHESCO-,27.23,35.4,,
822049,"TEL-6001  PRENSADORA PFT MODULARES  4, 6 Y 8 PINES",198.35,263.85,,
822050,PINZA MULTIPROPOSITO 8- 15 EN 1,45,58.5,,
822051,NAVAJA C/FUNDA 3. # 2072/03   TRAMONTINA,40.1,52.95,,
822052,ESMERIL ELECTRICO 8- 3/4HP MAKITA 2850 RPM 120V 60HZ,917.6,1191.96,,
822053,EXTRACTOR DE TORNILLO # 1-5,41.09,53.45,,
822054,TH-440  PRENSA TERMINALES 60825     3M,148.49,194,,
822056,TR-500     HEAT TRACER,1142.85,1485.71,,
822057,7407200   CORTA ALAMBRE AISLADO 200 MM,373.6,495,,
822059,143108   JGO DE NAVAJAS    «FOY»,6,6,,
822060,LENTE PROTECTOR,15.95,15.95,,
822061,50-1675   PINZA CORTE DIAGONAL C/RESORTE,13.27,17.9,,
822062,MTK300   JUEGO HERRAMIENTAS   TEAM TOOLS 3 PZS,87.5,115.5,,
822063,MTK500  JUEGO HERRAMIENTAS  TEAM TOOLS 5 PZS,137.4,181.37,,
822064,PRENSA TERMINALES MODULAR PLASTICA KR-219S,85,113,,
822065,"ALICATE ELECTRICISTA # 3800-8T 8 ,  CRESCENT",124.42,164.25,,
822066,PUNTA HANSON PHILLIPS # 1 (1.5/16)   93003,3.14,4.25,,
822067,PUNTA HANSON PHILLIPS # 2 (1.5/16)   93007,3.4,4.5,,
822068,PUNTA HANSON PHILLIPS # 3 (1.5/16)   93011,3.64,4.75,,
822069,PUNTA HANSON CASTIG. 06-08 SLOT LARGA   93109,4.4,5.75,,
822070,PUNTA HANSON CASTIG. 08-10 SLOT LARGA   93111,5.01,6.5,,
822071,PUNTA HANSON CASTIG. 10-12 SLOT LARGA   93113,6.4,8.35,,
822072,DESARMADOR NICHOLSON (JGO. 6PZS) LCN1006 PL/PH,32.3441666667,32.34,,
822073,DESARMADOR NICHOLSON (SUELTOS) LCN1006,5.6,7.6,,
822074,NAVAJA C/FUNDA 4. # 2072/04   TRAMONTINA,48.33,63.8,,
822075,NAVAJA S/FUNDA 4. # 26316/104  TRAMONTINA,27,35.65,,
822076,JGO. DESARMADORES 16 PCS. # 83531  CHOP-CRAFT,79.95,108.1,,
822077,CANGREJO CON FORRO  12  # 47790  STEEL GRIP,71.2,93.95,,
822078,HOJA DE SIERRA SPRINT 15130  7 1/4 24 DIENTES  <IRWIN>,47.74,63,,
822079,TFC-4000  CRIMPEADORA PARA RG-6/59  ECONOMICA,53.34,72.5,,
822080,ORGANIZADOR PLASTICO 5 GAVETAS # 723-KD5A,456.96,599.95,,
822081,ORGANIZADOR PLASTICO 4 GAVETAS # 723-KD4A,375.2,495.25,,
822082,SET COPAS/PUNTAS 104PCZ # 55009,114.95,155,,
822083,"DISPENSADOR DE CINTA EMPAQUE 2""   3M",63.84,84.9,,
822084,SIERRA FLEXIBLE NICHOLSON NF1218  18 DIENTES,7.08,9.2,,
822085,SIERRA ACERO PLATA MH 1812 12X18 DIENTES  HATKIN,5.5,7.25,,
822086,CANGREJO CON FORRO    6  # 47787   STEEL GRIP,30.75,40.6,,
822087,RO9362   MINI SEGUETA 10     «ROTTER»,12.02,15.85,,
822088,DESARMADOR PHILLIPS EXTRA LARGO 1X10   XCELITE,46.8,61.75,,
822089,PRENSA TERMINAL MODULAR   AET-141,107.5,141.9,,
822090,41005/106     CORTA ALAMBRE FORRADO 6 PLG. TRAMONTINA,26.85,35.5,,
822091,41007/106     PINZA FORRADA 6 PLG.   TRAMONTINA,30.65,40.45,,
822092,20R     VISE GRIP ALICATE C/CADENA,166.15,207.7,,
822093,18SP     VISE GRIP (C) C/COJINETE,171.45,214.35,,
822094,12LC     VISE GRIP PINZA QUIJADA,111.3,139.1,,
822095,11SP     VISE GRIP PRENSA (C) C/COJINETE,114.85,143.5,,
822096,11R     VISE GRIP PRENSA (C),119.72,158,,
822097,9AC     VISE GRIP PRENSA AXIAL,113,141.25,,
822098,9R     VISE GRIP PRENSA AXIAL,120.2,150.25,,
822099,6R     VISE GRIP,69.25,86.5,,
822100,8R     VISE GRIP PRENSA SOLDADORA,97.9,122.5,,
822101,TF-0055  PISTOLA P/SILICONE T/ESQUEL. NARANJA,53.12,70.25,,
822102,JGO. LLAVES TORX MILIM. CORTA 9 PZAS.     «BPA»,21,27.75,,
822103,TC0057  PINZA CORTE DIAGONAL 6 PLG. TOOL CRAFT,14.79,19.55,,
822104,TC0056  PINZA CORTE DIAGONAL 5 PLG. (TC4234)    «TOOLCRAFT»,21.14,27.9,,
822105,TC0053  PINZA DE PUNTA Y CORTE 8 PLG. (TC4233)     «TOOLCRAFT»,23.06,30.45,,
822106,TC0052  PINZA DE PUNTA Y CORTE 7 PLG. (TC4232)    «TOOLCRAFT»,21.52,28.45,,
822107,TC0051  PINZA DE PUNTA Y CORTE 6 PLG. (TC4231)    «TOOLCRAFT»,19.98,27.45,,
822108,JGO. LLAVES TORX MILIM. LARGA 9PZS.    «BPA»,21,27.75,,
822109,608-604   PUNTAS P/DEST. PHILLIPS # 2 X 1PLG. 5 PCS. BLISTER,10.15,13.4,,
822110,608-606   PUNTAS P/DEST. PHILLIPS # 3 X 1PLG. 5 PCS. BLISTER,10.9,14.4,,
822111,608-632   PUNTAS P/DEST. PHILLIPS # 2 X 2PLG. 5 PCS. BLISTER,16.2,21.35,,
822112,608-634   PUNTAS P/DEST. PHILLIPS # 3 X 2PLG. 5 PCS. BLISTER,16.2,21.35,,
822113,DESARMADOR PHILLIPS 1/8X8-  # 41509/014  -TRAMONTINA-,12.65,16.7,,
822115,JUEGO DE 3 ALICATES  PO1     FOY,76.87,99.95,,
822116,JUEGO PARA ELECTRICISTA 4 PZS  # 967  FOY,75.58,98.25,,
822117,JGO. DESARMADORES 14 PCS. # 83981  SHOP-CRAFT,49.95,67.45,,
822118,DESARMADOR PLANO  1/8X6-  # 41508/013  -TRAMONTINA-,10.5,13.85,,
822120,420265K   JGO. SEGUETA PARA USO GENERAL,66,87.15,,
822121,20-807   MINI SEGUETA 10 PLG.    <STANLEY>,24,32,,
822122,260051/105  NAVAJA FISH 5 PLG. TRAMONTINA,48.5,64,,
822123,26011/105  NAVAJA SPORT 5 PLG.  TRAMONTINA,48,63.5,,
822124,26030/106  NAVAJA SAMURAY 6 PLG.   TRAMONTINA,52.2,70.45,,
822125,DESARMADOR PL 1/8 X 3PLG. AZUL    «TRAMONTINA»,2.95,3.9,,
822126,78300/000  TIJERA P/PODAR ROSAL  (TRAMONTINA),19.75,26.65,,
822127,26300/003  NAVAJA CORTAPLUMA  3 PLG.   (TRAMONTINA),19,25.45,,
822128,XR-028-0041-9  CHALECO REFLECTIVO    3M,51.2,67.58,,
822129,XR-029-0041-8  ARNES  REFLECTIVO    3M,66.84,88.5,,
822130,TAPON DE OIDOS S/CORDON  CLIMAX-13,1.23,1.65,,
822131,PROTECTOR AUDITIVO     CLIMAX-10,52.53,69.85,,
822132,PROTECTOR AUDITIVO     CLIMAX-14,73.8,97.4,,
822133,CEPILLO DE COPA TRENZADO 2 3/4  JAZ HST0065KR88,71.78,94.75,,
822134,CEPILLO DE COPA LATONADO RIZADO 3 JAZ HSC0075,79.04,105,,
822136,HOJA DE SIERRA CIRCULAR  7 1/4 24 DIENTES MASTER,52.15,68.85,,
822137,PI-992     PINZA TELEFONICA,45,60.75,,
822138,H4230210   CANGREJO M/ERGONOMICO 10PLG.   BEST VALUE,52.8,69.7,,
822139,CANGREJO M/ERGONOMICO 12PLG.   BEST VALUE,71.95,0.06,,
822140,H079995  PINZA MULTIUSOS  6 EN 1  BEST VALUE,38.15,50.35,,
822141,PINZA MULTIUSOS 12 EN 1   BEST VALUE,47.5,62.7,,
822142,85BHY332   PELADOR CABLE COAXIAL GIRATORIO    «MIYAKO»,49,64.5,,
822143,PROTECTOR AUDITIVO S/CORDON CLIMAX-13,1.23,1.75,,
822144,PROTECTOR AUDITIVO MOD-1271  C/E,10.5,14.2,,
822145,H420120 DESTOR. P/ELECTRONICA (+) 10PLG. « BEST VALUE»,7.6,10,,
822146,H420110 DESTOR. P/ELECTRONICA (-) 10PLG.    «BEST VALUE»,6.65,8.95,,
822147,H420105  TESTER DESARMADOR  BEST VALUE,6.5,8.6,,
822148,PISTOLA P/SILICONE NARANJA   «CENTURION»,14.5,19.25,,
822149,CEPILLO DE COPA TRENZADO 65MM 0.50MM (COH),35.4,47.1,,
822150,TC0049 ALICATE P/MECANICO 8 PLG. TOOL CRAFT,21.97,29.25,,
822151,TC0060  ALICATE ELECTRICISTA PROF.  8 PLG. (TC4245)     «TOOLCRAFT»,39.56,52.25,,
822152,TC0054  ALICATE ELECTRICISTA  7PLG. (TC4229)     «TOOLCRAFT»,25.97,34.25,,
822153,CANGREJO PAVONADO  15  # 47785  STEEL GRIP,129.35,170.75,,
822154,S11704    TIJERA P/PODAR              <SURTEK>,41.99,2909.91,,
822155,JGO. LLAVES ALLEN 14 PCS,15,20.25,,
822156,18205   JGO. PUNTAS C/DEST. MATRACA 45 PZS.  <TRUPER>,89.99,118.4,,
822157,NIVEL DE ALUMINIO 12   BROWN,0,1,,
822158,"CAJA P/HERRAMIENTAS METALICA 14""     «BBT»",82.5,108.9,,
822159,127-10   ALICATE D. PRESION NARIZ LARGA 10 GRIP-ON,77.59,102.45,,
822160,121-10   ALICATE D. PRESION CURVA CORTANTE 10 GRIP-ON,69.2,91.35,,
822161,6LAE   LENTES AMARILLOS 580-A,16.05,19.58,,
822162,15513   CANGREJO FORRADO CORTO 3/4 Plg.  <Truper>,33.81,44.65,,
822163,15514   CANGREJO FORRADO CORTO 6 PLG.  <TRUPER>,40.41,53.25,,
822164,HOJA DE SIERRA  72540  7 1/4 40 DIENTES,55.42,74.8,,
822165,9514   DEST. DE PRECISION PUNTA TORX T.6 3 Plg.,39.94,53.95,,
822166,27191     HOJA SIERRA 24 DIENTES     <VERMONT>,51.07,67.85,,
822167,TC0042 CORTAPERNOS 36 PLG. TOOL CRAFT,188.83,249.25,,
822168,CEPILLO DE ALAMBRE C/MANGO  4 FILAS X 11  <LION>,5.93,7.85,,
822169,83985   JGO. DESARMADORES 14 Pcs.   <DURATEST>,59.95,85,,
822170,XR-000-0041-8  ARNES  REFLECTIVO    <TIA>,65,85.8,,
822171,CINTURON DE CUERO PARA LINIERO PROFESIONAL,1080.01,0.06,,
822172,CINTURON DE CUERO  PARA LINIERO PROF.     «FESP»,508.22,0.06,,
822173,H42085  JGO. PINZAS P/ELECTRONICA 5Pzs.     <Best Value>,82.5,111.4,,
822174,NAVAJA C/FUNDA 6Plg. AMAZONAS M/NEGRO   TRAMONTINA,67,88.5,,
822175,480709   SET 22 DESTOR. PROFESIONAL      <Altrade>,219.95,294.75,,
822176,83FIRSTOOLS JGO. DE 14 Pzs.  MACTOOLS,125.8,166,,
822177,TC0255   JGO. DESARMADORES 5 PZS.  TOOL CRAF,53.83,71.2,,
822178,REP. CUADRANTE LICUADORA  OSTER OS-211213,19.55,25.85,,
822179,REP. VASO LICUADORA VIDRIO 4892        OSTER,68.3,90.15,,
822180,REP. VASO LICUADORA PLASTICO 4893        OSTER,37.95,50.1,,
822181,W30759   JUEGO DE ALICATES 7 Pcz.           «Perfomance Tool»,119.95,159.35,,
822182,936000   SET 19 DESTOR. PROFESIONAL      <Duratest>,179.95,242.95,,
822183,22-41384   KIT MULTI-HERRAMIENTAS 3Pzs.   «Winchester»,159.95,209.95,,
822184,73-187   DISCO 7 1/4 X 68 Dtes. CROME CORTE ALUMINIO,43.65,59.35,,
822185,76-382   SET DE 8 PUNTAS P/ROUTER,249.53,335,,
822186,"DW2024  PUNTA DOBLE #2yPLANA 2Plg, blister",6.75,8.9,,
822187,NAVAJA FIJA NEGRA 2. # 2082/02   TRAMONTINA,15.15,20.45,,
822188,"HET-468   PINZA P/TELEFONO 4, 6, 8 POS.",100,135,,
822189,TC0669   MULTIHERRAMIENTAS SET DE 4 PZAS. NAVAJA/LINTERNA,69.77,92.1,,
822190,TC0670   MULTIHERRAMIENTAS SET DE 3 PZAS. NAVAJA C/LUZ,59.63,78.75,,
822191,TC0665   MULTIHERRAMIENTAS DE 7Plg. (29 en 1),109.84,145,,
822192,TC0023   MARTILLO PUL UÑA CURVA FIBRA VIDRIO 20 Onz.,32.06,42.65,,
822193,TC0666   MULTIHERRAMIENTAS DE 7Plg. (25 en 1),74.66,98.55,,
822194,TC0667   MULTIHERRAMIENTA DE 6Plg. (23 en 1),63.44,83.75,,
822195,PI-995   PINZA TELEFONICA   «Plug-in»,116.25,153.45,,
822196,ARNES DE SEGURIDAD 25-C VERDE CLIMAX,346.27,460,,
822197,DOBLADOR DE TUBO DUCTON DE 1 1/4,780.05,1029.7,,
822198,9732225   ALICATE PRENSA TERMINALES   «KNIPEX»,364.8,485,,
822199,"LLAVE AJUSTABLE DE 12""    «CRESCENT»",198.75,262.35,,
822200,DEST. PLANO 8/175mm.   «WERA»,52.72,69.6,,
822201,DEST. PHILLIPS # 3/150mm.   «WERA»,51.2,67.6,,
822202,HS18A   ARCO DE SIERRA   «SNAP-ON»,246.6,325.5,,
822203,ARNES REFLECTIVO NARANJA/AMARILLO,70,95,,
822204,2078308   ALICATE CORTE DIAGONAL 8Plg.    «Irwin»,97.93,129.3,,
822205,2078209   ALICATE P/ELECTRICISTA 9.5Plg.    «Irwin»,94.17,124.3,,
822206,2078606   LLAVE AJUSTABLE C/FORRO 6PLG.    «IRWIN»,81.44,107.5,,
822207,2078218   PINZA DE PUNTA LARGA 8Plg.    «Irwin»,63.35,83.6,,
822208,TC0022   MARTILLO DE UÑA CURVA FIBRA DE VIDRIO 16Onz.,30.61,45,,
822209,70-018E   LLAVE P/PORTABROCAS 3/8 Y 1/2    «BLACK & DECKER»,12.03,15.9,,
822210,71-91E   ATORNILLADOR INALAHAMBRICO 2.4 V.    «BLACK & DECKER»,163.9,220,,
822211,7359   SIERRA CIRCULAR 7 1/4 1400 W.    «BLACK & DECKER»,427.5,564.3,,
822212,G950   AMOLADORA DE 4 1/2  8.5 A.    «BLACK & DECKER»,373.74,493.5,,
822213,KS450   SIERRA CALADORA VV 450 W.    «BLACK & DECKER»,328.89,435,,
822214,ALICATE ELECT. 8plg. FORRADO ZLP008A-N,15.8,21.35,,
822215,ALICATE ELECT. 8plg. FORRADO ZLP008A,12.8,18,,
822216,DESARMADOR PL 3/16 X 4PLG. AZUL    «TRAMONTINA»,4.5,5.95,,
822217,DESARMADOR PL 3/16 X 6PLG. AZUL    «TRAMONTINA»,5.25,6.95,,
822218,DESARMADOR PL 1/4 X 4PLG. AZUL    «TRAMONTINA»,6.35,8.4,,
822219,DESARMADOR PL  1/4 X 6PLG. AZUL    «TRAMONTINA»,7.1,9.4,,
822220,DESARMADOR PH 1/8 X 3PLG.    «TRAMONTINA»,4.25,5.6,,
822221,DESARMADOR PH 3/16 X 4PLG. AZUL    «TRAMONTINA»,5.55,7.35,,
822222,DESARMADOR PH 5/16 X 6PLG. AZUL    «TRAMONTINA»,11.25,14.85,,
822223,DESARMADOR PH 3/16 X 6PLG. AZUL    «TRAMONTINA»,6.95,9.2,,
822224,DESARMADOR PH 1/4 X 6PLG. AZUL   «TRAMONTINA»,7.45,9.85,,
822225,DESARMADOR PH 3/8 X 8PLG. AZUL    «TRAMONTINA»,16.65,22,,
822226,"HD450   TALADRO PERCUSION 3/8"" 480W.   «BLACK & DECKER»",249.17,330,,
822227,1PK-037S   PINZA CORTE DIAGONAL 11CM.,24.95,32.95,,
822228,PA-102   PINZA DE PUNTA 15CM.,24.95,32.95,,
822229,1PK-055S   PINZA DE PUNTA CURVA 13CM.,24.95,32.95,,
822230,DESTOR. CAST. 1/4 X 6 PLG.    «ROTTER»,4.32,5.7,,
822231,DESTOR. CAST. 3/16 X 6 PLG.    «ROTTER»,3.85,5.1,,
822232,DESTOR. PHIL. 3/16 X 6 PLG.    «ROTTER»,3.46,4.6,,
822233,JGO. DESTORNILLADORES 4 PZ.    «ROTTER»,18.92,25,,
822234,JGO. DESTORNILLADORES 6 PZ.    «ROTTER»,23.26,31,,
822235,DESARMADOR PLANO  1/8X8-  # 41508/014  -TRAMONTINA-,12.65,16.7,,
822236,22666   PINZA DE PUNTA REDONDA 4PLG.    «PRETUL»,13.99,18.5,,
822237,22663   PINZA DE CORTE DIAGONAL 4PLG.    «PRETUL»,19.57,25.85,,
822238,22662   PINZA DE PUNTA Y CORTE 4PLG.    «PRETUL»,19.57,25.95,,
822239,22665   PINZA PUNTA DE AGUJA 5PLG.    «PRETUL»,19.57,25.95,,
822240,"85BHY468S   PINZA TELEF. RED, TELEF. Y AURICULAR    «BK»",75,99,,
822241,21850   JGO. DE LLAVES ALLEN PULG. 8 PCS.    «PRETUL»,6.58,8.75,,
822242,21851   JGO. DE LLAVES ALLEN MILIMETRICO 8 PCS.    «PRETUL»,6.58,8.75,,
822243,DESTOR. CAST. 3/16 X 3 PLG.    «VIKINGO»,4.8,6.35,,
822244,DESTOR. CAST. 1/4 X 4 PLG.    «VIKINGO»,5.42,7.15,,
822245,DESTOR. CAST. 1/4 X 6 PLG.    «VIKINGO»,7.05,9.3,,
822246,DESTOR. CAST. 5/16 X 8 PLG.    «VIKINGO»,9.83,13,,
822247,DESTOR. PHIL. 3/16 X 3 PLG. # 1    «VIKINGO»,4.8,6.35,,
822248,DESTOR. PHIL. 1/4 X 4 PLG. # 2    «VIKINGO»,5.42,7.15,,
822249,DESTOR. PHIL. 1/4 X 6 PLG. # 2    «VIKINGO»,7.05,9.3,,
822250,DESTOR. PHIL. 5/16 X 8 PLG. # 3    «VIKINGO»,9.83,13,,
822251,ALICATE ELECT. PROF. 8 PLG.    «VIKINGO»,21.07,27.85,,
822252,ALICATE ELECT. PROF. SVK 8 PLG.    «VIKINGO»,29.19,38.55,,
822253,CORTA ALAMBRE PROF. 6 PLG.    «VIKINGO»,14.65,19.35,,
822254,JGO. DESTORNILLADORES 6 PZ.    «VIKINGO»,36.1,47.65,,
822255,PINZA PUNTA PROF. 8 PLG.    «VIKINGO»,17.75,23.45,,
822256,PINZA PUNTA PROF. SVK 8 PLG.    «VIKINGO»,24.34,32.15,,
822257,DESTOR. CAST. 1/4 X 5 PLG.    «VIKINGO»,6.44,8.5,,
822258,DESTOR. PHIL. 1/4 X 5 PLG. # 2    «VIKINGO»,6.44,8.5,,
822259,22753   PISTOLA PLASTICA P/RIEGO    «PRETUL»,7.38,9.75,,
822260,CORTA ALAMBRE PROF. SVK. 6 PLG.    «VIKINGO»,19.87,26.25,,
822261,ALICATE ELECT. PROF. 7 PLG.    «VIKINGO»,18.75,24.75,,
822262,ALICATE ELECT. PROF. 6 PLG.    «VIKINGO»,14.92,19.7,,
822263,DESTOR. CAST. 3/16 X 12 PLG.    «VIKINGO»,9.42,12.5,,
822264,DESTOR. 4 EN 1    «VIKINGO»,12.94,17.25,,
822265,JGO. DESTOR. P/JOYERO 6 PZS.    «VIKINGO»,8.33,11,,
822266,ALICATE ELECT. PROF. 9.5 PLG.    «VIKINGO»,35.04,46.25,,
822267,CANGREJO CON FORRO SVK 6 PLG.    «VIKINGO»,26.01,34.3,,
822268,CANGREJO CON FORRO SVK 10 PLG.    «VIKINGO»,47.61,62.85,,
822269,MARTILLO DE UÑA CURVA 16 ONZ. MGO. TUBULAR    «VIKINGO»,27.47,36.25,,
822270,MARTILLO DE UÑA CURVA 16 ONZ. MGO. F. VIDRIO    «VIKINGO»,23.48,31,,
822271,MARTILLO DE UÑA CURVA 20 ONZ. MGO. F. VIDRIO    «VIKINGO»,26.48,34.95,,
822272,MARTILLO DE UÑA CURVA 16 ONZ. MGO. MADERA    «VIKINGO»,18.45,24.35,,
822273,MARTILLO DE UÑA CURVA 20 ONZ. MGO. MADERA    «VIKINGO»,20.38,26.9,,
822274,NAVAJA CURVA CABO MADERA    «GIO»,21,27.75,,
822275,PINZA PELACABLE PROF.    «VIKINGO»,6.65,13.5,,
822276,PINZA PUNTA PROF. 6 PLG.    «VIKINGO»,15.12,19.95,,
822277,ALICATE AJUST. PICO DE LOR 10 PLG.    «VIKINGO»,19.61,25.9,,
822278,2078208   ALICATE P/ELECTRICISTA 8PLG.    «IRWIN»,79.52,105,,
822279,CANGREJO CON FORRO SVK 8 PLG.    «VIKINGO»,34.2,45.15,,
822280,CANGREJO CON FORRO SVK 12 PLG.    «VIKINGO»,62.23,82.15,,
822281,CUCHILLA RET. PLASTICA 18MM.    «VIKINGO»,3.68,4.85,,
822282,CANDADO DORADO 25 MM.    «VIKINGO»,7.07,9.35,,
822283,CANDADO DORADO 30 MM.    «VIKINGO»,10.18,13.45,,
822284,CANDADO DORADO 50 MM.    «VIKINGO»,23.47,31,,
822285,"JGO. DESTOR. SVK 1/4 X 1 1/2"" PH - CAST. 2 PZS.    «VIKINGO»",11.65,15.4,,
822286,DEST. PUNTA CAMB. 9 EN 1     «IRWIN»,92.77,122.5,,
822287,2617200   PINZA PUNTA PROF. 1000V. 8PLG.    «KNIPEX»,288.8,381.25,,
822288,H42162   PINZA TELEFONICA    «BEST VALUE»,75,99.05,,
822289,H42103   PINZA DE PUNTA 7PLG.    «BEST VALUE»,21,27.85,,
822290,H42099   CORTA ALAMBRE DE  7PLG.    «BEST VALUE»,25,33.3,,
822291,H42101   ALICATE P/ELECTRICISTA DE  8PLG.    «BEST VALUE»,26.85,35.55,,
822292,H07330   MARTILLO C/MADERA 16 ONZ.    «BEST VALUE»,57.8,79.95,,
822293,H12001   NAVAJA DE BOLSILLO ACERO INOX.    «BEST VALUE»,18.9,25,,
822294,H12003   NAVAJA DE BOLSILLO ACERO INOX. C/ESTUCHE    «BEST VALUE»,21,28.25,,
822295,H12005   NAVAJA C/MADERA ACERO INOX. C/ESTUCHE    «BEST VALUE»,22,29.6,,
822296,D-25500  ROTOMARTILLO 11A. 140/280 RPM 120V 60H.     «DEWALT»,3000,5785.8,,
822297,H42110G   ALICATE DE PRESION RECTO 10 PLG.    «BEST VALUE»,39,52,,
822298,H42080   PINZA P/ELECTRONICA 4 1/2    «BEST VALUE»,18.7,24.3,,
822299,"H42081   PINZA P/ELECTRONICA PUNTA FINA 6""    «BEST VALUE»",18.7,24.3,,
822300,"H42082   PINZA P/ELECTRONICA PUNTA LARGA 6""    «BEST VALUE»",18.7,24.75,,
822301,"H42084   PINZA CORTE DIAGONAL P/ELECTRONICA 4""    «BEST VALUE»",18.7,24.75,,
822302,"H42408   ALICATE P/ELECTRICISTA 8""    «BEST VALUE»",33.5,44.27,,
822303,"H42355   ALICATE P/ELECTRICISTA 6"" 1000V.    «BEST VALUE»",48.01,63.75,,
822304,H35010   INFLADOR P/CARRO 250PSI. 12V.    «BEST VALUE»,135.5,178.91,,
822305,85BHY038   MINI ALICATE 5PLG.    «BK»,11.07,14.65,,
822306,TTK-071   PINZA TELEFONICA,190,250.9,,
822307,H42109   ALICATE P/ELECTRICISTA DE  9.5PLG.    «BEST VALUE»,58,76.85,,
822308,H42207   ALICATE PICO LORO DE 10PLG.    «BEST VALUE»,41.25,55,,
822309,H42090   JGO DE HERRAMIENTAS 8PZS.    «BEST VALUE»,72.5,96.65,,
822310,H07298   MARTILLO UÑA CURVA CAB/PULIDA 8ONZ.    «BEST VALUE»,27.25,36.3,,
822311,TTK-080   PINZA TELEFONICA,507.78,670.25,,
822312,TESTER P/CABLEADO DE RED,736.95,975,,
822313,CRIMPEADORA P/DADO DE RED Y TELEFONO,120,158.4,,
822314,JGO. DESTOR. P/JOYERO 3 PCS.,16.5,16.5,,
822315,PORTA BROCAS 1/2 C/ADAPT. SDS    «CORONA»,73.5,98,,
822316,H42100   ALICATE P/ELECTRICISTA DE  7PLG.    «BEST VALUE»,25.25,33.43,,
822317,H42401   PINZA CORTA ALAMBRE 6PLG.    «BEST VALUE»,25.5,33.75,,
822318,H42402   PINZA CORTA ALAMBRE 7PLG.    «BEST VALUE»,27.8,36.8,,
822319,H42404   PINZA DE PUNTA 6PLG.    «BEST VALUE»,27,35.75,,
822320,H42405   PINZA DE PUNTA 7PLG.    «BEST VALUE»,24.5,32.75,,
822321,H42407   ALICATE P/ELECTRICISTA 7PLG.    «BEST VALUE»,29,38.6,,
822322,H42350   PINZA DE PUNTA 6PLG. 1000V.    «BEST VALUE»,35.75,47.3,,
822323,H42352   PINZA CORTA ALAMBRE 6PLG. 1000V.    «BEST VALUE»,35.2,46.55,,
822324,H07017   BROCA P/CONCRETO 1/4 X 12PLG.    «BEST VALUE»,11.75,15.6,,
822325,H07022   BROCA P/CONCRETO 3/8 X 12PLG.    «BEST VALUE»,17.4,23,,
822326,H07026   BROCA P/CONCRETO 1/2 X 12PLG.    «BEST VALUE»,28.6,37.85,,
822327,H07105   LLAVE P/PORTABROCA DE 3/8    «BEST VALUE»,14.75,19.6,,
822328,H420190   JGO. DEST. P/ELECTRICISTA 6PCS.    «BEST VALUE»,88,116.25,,
822329,H42703   JGO. SUJETADORES ELASTICO 12PLG. 2PCS.    «BEST VALUE»,15.9,21,,
822330,H42704   JGO. SUJETADORES ELASTICO 18PLG. 2PCS.    «BEST VALUE»,16.5,21.9,,
822331,H42705   JGO. SUJETADORES ELASTICO 24PLG.    «BEST VALUE»,19.5,25.85,,
822332,H42706   JGO. SUJETADORES ELASTICO 30PLG. 2PCS.    «BEST VALUE»,21.5,28.5,,
822333,"H42083   PINZA P/ELECT. 5""  PUNTA DOBLADA      «BEST VALUE»",18.7,24.3,,
822334,"H4230212   CANGREJO M/ERGONOMICO 12""          «BEST VALUE»",67.2,92.5,,
822335,H07341   MARTILLO TUBULAR METALICO 20 ONZ.     «BEST VALUE»,57.8,75,,
